0 1 0 15.66 7.9 -0.26 116.750000
0 1 1 24.03 12.56 -24.72 160.500000
1 1 0 24.65 11.50 38.7 151.26
-1 0 2 41.37 21.923 -60.6 -154.35
0 -1 1 24.09 12.66 -23.03 -107.36
1 0 2 41.98 21.13 -5.45 -153.31
2 4 -2 89.6 44.46 38 108.52
2 -4 -2 89.5 44.5 40.25 -54.65
-2 -4 2 89.64 44.54 -37.5 -71.48 
-2 4 2  89.55 44.45 -39.37 125.35
1 0 -2 41.17 20.71 60.83 28.47 
1 0 0 18.86 9.32 55.9 -154.72
3 2 -1 71.08 35.05 57.0 143.5 
0 2 3 65.99 32.95 -28.59 172.54


