39.55 19.3497 75.03 176.40
40.2 21.3278 19.239 133.34
41.9775 20.86 -6.321 153.3
44.2808 21.9902 -19.2743 150.63
70.6622  35.1616 40.0178 159.43
54 27.1916 -17.7624 146.40
57.3637 28.6574 -65.59 148.8
57.5785 28.6103 59.3267 -112.61
68.2131 34.1469 -38.8323 140.98
69.3981 34.5985 48.6553 167.16
59.0296 29.6 -55.9212 144.71
64.7628 32.484  -16.84 143.63
42.6179  20.8801 7.28 -26.7
43.2892 21.6015 2.094 107.49
