34.33 16.28 57.03 -100.330000  
34.55 17.26 1.70 94.090000 
34.6387 17.38 -59.9271 -69.280000
34.28 16.34 -57.1058 79.670000
34.5452   17.0626  -1.0731  -85.72
21.48 10.57 -9.35  -175.90
31.07400 15.488 -25.660000 145.120000
31.10 15.482 25.80 -34.880000
52.8105 26.24 -28.03 133.990000
52.9207 26.40 -30.17 -126.950000
52.7002 26.0849 40.33 -174.640000

